Year,Month,Country,Exchange Rate
2014,1,Singapore,1.272739
2014,1,Slovakia,0.734042
2014,1,Slovenia,0.734042
2014,1,Solomon Islands,7.198778
2014,1,South Africa,10.87783
2014,1,South Asia developing,68.83169
2014,1,South Sudan,2.95
2014,1,Spain,0.734042
2014,1,Sri Lanka,130.7309
2014,1,St. Kitts and Nevis,2.7
2014,1,St. Lucia,2.7
2014,1,St. Vincent and the Grenadines,2.7
2014,1,Sub-Saharan Africa developing,272.4437
2014,1,Sudan,5.93987
2014,1,Suriname,3.298913
2014,1,Swaziland,10.87783
2014,1,Sweden,6.48387
2014,1,Switzerland,0.903304
2014,1,Syrian Arab Republic,143.07
2014,1,"Taiwan, China",30.17
2014,1,Tajikistan,4.7757
2014,1,"Tanzania, United Rep.",1606.761
2014,1,Thailand,32.92565
2014,1,Timor-Leste,1
2014,1,Togo,481.9669
2014,1,Tonga,1.839155
2014,1,Trinidad and Tobago,6.369565
2014,1,Tunisia,1.641435
2014,1,Turkey,2.22013
2014,1,Turkmenistan,5200
2014,1,Uganda,2499.611
2014,1,Ukraine,8.35687
2014,1,United Arab Emirates,3.673
2014,1,United Kingdom,0.60705
2014,1,United States,1
2014,1,Uruguay,21.62209
2014,1,Uzbekistan,2202.22
2014,1,Vanuatu,97.67435
2014,1,"Venezuela, RB",6.292
2014,1,Vietnam,21086.43
2014,1,West Bank and Gaza,1
2014,1,World (WBG members),433.1083
2014,1,"Yemen, Rep.",215.1
2014,1,Zambia,5.523522
2014,1,Zimbabwe,322.2849
2014,2,Albania,102.737
2014,2,Algeria,77.99505
2014,2,Angola,97.6074
2014,2,Antigua and Barbuda,2.7
2014,2,Argentina,7.8489
2014,2,Armenia,411.5414
2014,2,Australia,1.114204
2014,2,Austria,0.731501
2014,2,Azerbaijan,0.784
2014,2,Bahamas,1
2014,2,Bahrain,0.377
2014,2,Bangladesh,77.67975
2014,2,Barbados,2
2014,2,Belarus,9727.25
2014,2,Belgium,0.731501
2014,2,Belize,2
2014,2,Benin,480.2379
2014,2,Bhutan,62.19013
2014,2,Bolivia,6.9146
2014,2,Bosnia and Herzegovina,1.4309
2014,2,Botswana,8.969294
2014,2,Brazil,2.38095
2014,2,Brunei Darussalam,1.2659
2014,2,Bulgaria,1.4309
2014,2,Burkina Faso,480.2379
2014,2,Burundi,1553.689
2014,2,Cabo Verde,80.82
2014,2,Cambodia,3984
2014,2,Cameroon,480.2379
2014,2,Canada,1.1054
2014,2,Central African Republic,480.2379
2014,2,Chad,480.2379
2014,2,Chile,554.4565
2014,2,China,6.08115
2014,2,Colombia,2040.667
2014,2,Comoros,359.9002
2014,2,"Congo, Dem. Rep.",922.2375
2014,2,"Congo, Rep.",480.2379
2014,2,Costa Rica,528.7485
2014,2,Cote d'Ivoire,481.8454
2014,2,Croatia,5.60145
2014,2,Cyprus,0.731501
2014,2,Czech Republic,20.0726
2014,2,Denmark,5.45925
2014,2,Developing Asia,1191.847
2014,2,Developing Countries,1303.237
2014,2,Djibouti,177.721
2014,2,Dominica,2.7
2014,2,Dominican Republic,43.12655
2014,2,East Asia & Pacific developing,1483.358
2014,2,Ecuador,1
2014,2,"Egypt, Arab Rep.",6.96115
2014,2,El Salvador,8.73955
2014,2,Equatorial Guinea,480.2379
2014,2,Eritrea,15.375
2014,2,Estonia,0.731501
2014,2,Ethiopia,19.27635
2014,2,Europe & Central Asia developing,379.8444
2014,2,Fiji,1.877615
2014,2,Finland,0.731501
2014,2,France,0.731501
2014,2,Gabon,480.2379
2014,2,"Gambia, The",38.16805
2014,2,Georgia,1.73925
2014,2,Germany,0.731501
2014,2,Ghana,2.50135
2014,2,Greece,0.731501
2014,2,Grenada,2.7
2014,2,Guatemala,7.76125
2014,2,Guinea,7026.165
2014,2,Guinea-Bissau,480.2379
2014,2,Guyana,206.42
2014,2,Haiti,40.88145
2014,2,High Income Countries,43.50083
2014,2,High Income: Non-OECD,4.539674
2014,2,High income: OECD,45.60732
2014,2,Honduras,19.7145
2014,2,"Hong Kong SAR, China",7.75855
2014,2,Hungary,226.831
2014,2,Iceland,114.0055
2014,2,India,62.19013
2014,2,Indonesia,11921.6
2014,2,"Iran, Islamic Rep.",24723.35
2014,2,Iraq,1166
2014,2,Ireland,0.731501
2014,2,Israel,3.51555
2014,2,Italy,0.731501
2014,2,Jamaica,107.5848
2014,2,Japan,102.1155
2014,2,Jordan,0.70755
2014,2,Kazakhstan,175.9325
2014,2,Kenya,86.2675
2014,2,Kiribati,1.115312
2014,2,"Korea, Rep.",1070.989
2014,2,Kuwait,0.28215
2014,2,Kyrgyz Republic,51.4359
2014,2,"Lao, PDR",8024.03
2014,2,Latin America & Caribbean developing,164.1011
2014,2,Latvia,0.731501
2014,2,Lebanon,1504.25
2014,2,Lesotho,10.9517
2014,2,Liberia,81.38
2014,2,Libya,1.254999
2014,2,Lithuania,0.731501
2014,2,Low Income,855.0102
2014,2,Luxembourg,0.731501
2014,2,"Macedonia, FYR",45.14805
2014,2,Madagascar,2329.058
2014,2,Malawi,425.817
2014,2,Malaysia,3.3083
2014,2,Maldives,15.3775
2014,2,Mali,480.2379
2014,2,Malta,0.731501
2014,2,Mauritania,291.55
2014,2,Mauritius,30.19025
2014,2,Mexico,13.29005
2014,2,"Micronesia, Fed. Sts.",1
2014,2,Middle East & N. Africa developing,9280.728
2014,2,Middle Income Countries,1310.039
2014,2,"Moldova, Rep.",13.52475
2014,2,Mongolia,1746.313
2014,2,Montenegro,0.732118
2014,2,Morocco,8.2153
2014,2,Mozambique,31.713
2014,2,Myanmar,983.8889
2014,2,Namibia,10.9517
2014,2,Nepal,99.60655
2014,2,Netherlands,0.731501
2014,2,New Zealand,1.20504
2014,2,Nicaragua,25.47865
2014,2,Niger,480.2379
2014,2,Nigeria,163.994
2014,2,Norway,6.11425
2014,2,Oman,0.385
2014,2,Pakistan,105.1161
2014,2,Panama,1
2014,2,Papua New Guinea,2.431925
2014,2,Paraguay,4513.37
2014,2,Peru,2.8123
2014,2,Philippines,44.841
2014,2,Poland,3.0512
2014,2,Portugal,0.731501
2014,2,Qatar,3.64195
2014,2,Romania,3.2853
2014,2,Russian Federation,35.31485
2014,2,Rwanda,680.7916
2014,2,Samoa,2.334324
2014,2,San Marino,0.732118
2014,2,Sao Tome and Principe,17.93689
2014,2,Saudi Arabia,3.7501
2014,2,Senegal,480.2379
2014,2,Serbia,84.8934
2014,2,Seychelles,12.11805
2014,2,Sierra Leone,4313.4
2014,2,Singapore,1.2659
2014,2,Slovakia,0.731501
2014,2,Slovenia,0.731501
2014,2,Solomon Islands,7.230737
2014,2,South Africa,10.9517
2014,2,South Asia developing,68.89479
2014,2,South Sudan,2.95
2014,2,Spain,0.731501
2014,2,Sri Lanka,130.841
2014,2,St. Kitts and Nevis,2.7
2014,2,St. Lucia,2.7
2014,2,St. Vincent and the Grenadines,2.7
2014,2,Sub-Saharan Africa developing,273.8811
2014,2,Sudan,5.966
2014,2,Suriname,3.3
2014,2,Swaziland,10.9517
2014,2,Sweden,6.48995
2014,2,Switzerland,0.8936
2014,2,Syrian Arab Republic,143.89
2014,2,"Taiwan, China",30.3255
2014,2,Tajikistan,4.8019
2014,2,"Tanzania, United Rep.",1624.125
2014,2,Thailand,32.61265
2014,2,Timor-Leste,1
2014,2,Togo,480.2379
2014,2,Tonga,1.839802
2014,2,Trinidad and Tobago,6.3722
2014,2,Tunisia,1.58935
2014,2,Turkey,2.2084
2014,2,Turkmenistan,5200
2014,2,Uganda,2471.205
2014,2,Ukraine,9.06075
2014,2,United Arab Emirates,3.673
2014,2,United Kingdom,0.603683
2014,2,United States,1
2014,2,Uruguay,22.3496
2014,2,Uzbekistan,2211.13
2014,2,Vanuatu,98.4515
2014,2,"Venezuela, RB",6.292
2014,2,Vietnam,21096.65
2014,2,West Bank and Gaza,1
2014,2,World (WBG members),431.4136
2014,2,"Yemen, Rep.",215.065
2014,2,Zambia,5.7006
2014,2,Zimbabwe,322.355
2014,3,Albania,101.5352
2014,3,Algeria,77.72024
2014,3,Angola,97.6439
2014,3,Antigua and Barbuda,2.7
2014,3,Argentina,7.929881
2014,3,Armenia,414.2167
2014,3,Australia,1.100931
2014,3,Austria,0.723331
2014,3,Azerbaijan,0.783714
2014,3,Bahamas,1
2014,3,Bahrain,0.377
2014,3,Bangladesh,77.65333
2014,3,Barbados,2
2014,3,Belarus,9838.476
2014,3,Belgium,0.723331
2014,3,Belize,2
2014,3,Benin,474.5403
2014,3,Bhutan,60.9711
2014,3,Bolivia,6.914333
2014,3,Bosnia and Herzegovina,1.414714
2014,3,Botswana,8.846189
2014,3,Brazil,2.325905
2014,3,Brunei Darussalam,1.267619
2014,3,Bulgaria,1.414714
2014,3,Burkina Faso,474.5403
2014,3,Burundi,1555.783
2014,3,Cabo Verde,79.76
2014,3,Cambodia,4002
2014,3,Cameroon,474.5403
2014,3,Canada,1.110952
2014,3,Central African Republic,474.5403
2014,3,Chad,474.5403
2014,3,Chile,563.49
2014,3,China,6.173619
2014,3,Colombia,2016.117
2014,3,Comoros,355.8559
2014,3,"Congo, Dem. Rep.",922.7357
2014,3,"Congo, Rep.",474.5403
2014,3,Costa Rica,551.3381
2014,3,Cote d'Ivoire,475.8054
2014,3,Croatia,5.538143
2014,3,Cyprus,0.723331
2014,3,Czech Republic,19.813
2014,3,Denmark,5.39881
2014,3,Developing Asia,1153.219
2014,3,Developing Countries,1285.369
2014,3,Djibouti,177.721
2014,3,Dominica,2.7
2014,3,Dominican Republic,43.15629
2014,3,East Asia & Pacific developing,1435.082
2014,3,Ecuador,1
2014,3,"Egypt, Arab Rep.",6.961429
2014,3,El Salvador,8.739571
2014,3,Equatorial Guinea,474.5403
2014,3,Eritrea,15.375
2014,3,Estonia,0.723331
2014,3,Ethiopia,19.33352
2014,3,Europe & Central Asia developing,384.9068
2014,3,Fiji,1.865751
2014,3,Finland,0.723331
2014,3,France,0.723331
2014,3,Gabon,474.5403
2014,3,"Gambia, The",38.12524
2014,3,Georgia,1.740095
2014,3,Germany,0.723331
2014,3,Ghana,2.60881
2014,3,Greece,0.723331
2014,3,Grenada,2.7
2014,3,Guatemala,7.73
2014,3,Guinea,7025.679
2014,3,Guinea-Bissau,474.5403
2014,3,Guyana,206.33
2014,3,Haiti,44.27971
2014,3,High Income Countries,43.55833
2014,3,High Income: Non-OECD,4.557008
2014,3,High income: OECD,45.66699
2014,3,Honduras,19.3179
2014,3,"Hong Kong SAR, China",7.761619
2014,3,Hungary,225.3943
2014,3,Iceland,112.8695
2014,3,India,60.9711
2014,3,Indonesia,11417.98
2014,3,"Iran, Islamic Rep.",24774.14
2014,3,Iraq,1166
2014,3,Ireland,0.723331
2014,3,Israel,3.477857
2014,3,Italy,0.723331
2014,3,Jamaica,108.7848
2014,3,Japan,102.3576
2014,3,Jordan,0.70719
2014,3,Kazakhstan,182.2938
2014,3,Kenya,86.49714
2014,3,Kiribati,1.102403
2014,3,"Korea, Rep.",1070.717
2014,3,Kuwait,0.281524
2014,3,Kyrgyz Republic,54.27429
2014,3,"Lao, PDR",8034.24
2014,3,Latin America & Caribbean developing,162.2459
2014,3,Latvia,0.723331
2014,3,Lebanon,1505.631
2014,3,Lesotho,10.74548
2014,3,Liberia,84.38
2014,3,Libya,1.248722
2014,3,Lithuania,0.723331
2014,3,Low Income,859.3798
2014,3,Luxembourg,0.723331
2014,3,"Macedonia, FYR",44.59819
2014,3,Madagascar,2348.578
2014,3,Malawi,418.5
2014,3,Malaysia,3.282238
2014,3,Maldives,15.37476
2014,3,Mali,474.5403
2014,3,Malta,0.723331
2014,3,Mauritania,294.0664
2014,3,Mauritius,30.07
2014,3,Mexico,13.19829
2014,3,"Micronesia, Fed. Sts.",1
2014,3,Middle East & N. Africa developing,9299.42
2014,3,Middle Income Countries,1291.832
2014,3,"Moldova, Rep.",13.49471
2014,3,Mongolia,1767.095
2014,3,Montenegro,0.723432
2014,3,Morocco,8.140524
2014,3,Mozambique,31.72786
2014,3,Myanmar,969.75
2014,3,Namibia,10.74548
2014,3,Nepal,97.94505
2014,3,Netherlands,0.723331
2014,3,New Zealand,1.172049
2014,3,Nicaragua,25.5739
2014,3,Niger,474.5403
2014,3,Nigeria,164.6857
2014,3,Norway,5.999333
2014,3,Oman,0.385
2014,3,Pakistan,99.92381
2014,3,Panama,1
2014,3,Papua New Guinea,2.507664
2014,3,Paraguay,4423.929
2014,3,Peru,2.807762
2014,3,Philippines,44.7841
2014,3,Poland,3.038333
2014,3,Portugal,0.723331
2014,3,Qatar,3.641952
2014,3,Romania,3.249762
2014,3,Russian Federation,36.127
2014,3,Rwanda,681.1755
2014,3,Samoa,2.307256
2014,3,San Marino,0.723432
2014,3,Sao Tome and Principe,17.72408
2014,3,Saudi Arabia,3.750143
2014,3,Senegal,474.5403
2014,3,Serbia,83.7803
2014,3,Seychelles,12.13314
2014,3,Sierra Leone,4311.726
2014,3,Singapore,1.267667
2014,3,Slovakia,0.723331
2014,3,Slovenia,0.723331
2014,3,Solomon Islands,7.246377
2014,3,South Africa,10.74548
2014,3,South Asia developing,67.43565
2014,3,South Sudan,2.95
2014,3,Spain,0.723331
2014,3,Sri Lanka,130.6281
2014,3,St. Kitts and Nevis,2.7
2014,3,St. Lucia,2.7
2014,3,St. Vincent and the Grenadines,2.7
2014,3,Sub-Saharan Africa developing,274.5976
2014,3,Sudan,5.966
2014,3,Suriname,3.300714
2014,3,Swaziland,10.74548
2014,3,Sweden,6.411714
2014,3,Switzerland,0.880714
2014,3,Syrian Arab Republic,144.91
2014,3,"Taiwan, China",30.41805
2014,3,Tajikistan,4.8044
2014,3,"Tanzania, United Rep.",1634.048
2014,3,Thailand,32.37638
2014,3,Timor-Leste,1
2014,3,Togo,474.5403
2014,3,Tonga,1.824371
2014,3,Trinidad and Tobago,6.373476
2014,3,Tunisia,1.57719
2014,3,Turkey,2.213095
2014,3,Turkmenistan,5200
2014,3,Uganda,2531.327
2014,3,Ukraine,10.03138
2014,3,United Arab Emirates,3.673
2014,3,United Kingdom,0.601833
2014,3,United States,1
2014,3,Uruguay,22.57829
2014,3,Uzbekistan,2240.747
2014,3,Vanuatu,98.09905
2014,3,"Venezuela, RB",6.292
2014,3,Vietnam,21099.43
2014,3,West Bank and Gaza,1
2014,3,World (WBG members),425.9547
2014,3,"Yemen, Rep.",215.0262
2014,3,Zambia,6.098333
2014,3,Zimbabwe,322.355
2014,4,Albania,101.3905
2014,4,Algeria,78.65627
2014,4,Angola,97.94918
2014,4,Antigua and Barbuda,2.7
2014,4,Argentina,8.003568
2014,4,Armenia,414.3067
2014,4,Australia,1.073159
2014,4,Austria,0.724026
2014,4,Azerbaijan,0.783818
2014,4,Bahamas,1
2014,4,Bahrain,0.377
2014,4,Bangladesh,77.64273
2014,4,Barbados,2
2014,4,Belarus,9951.773
2014,4,Belgium,0.724026
2014,4,Belize,2
2014,4,Benin,474.8838
2014,4,Bhutan,60.34472
2014,4,Bolivia,6.913045
2014,4,Bosnia and Herzegovina,1.416318
2014,4,Botswana,8.76159
2014,4,Brazil,2.2315
2014,4,Brunei Darussalam,1.254909
2014,4,Bulgaria,1.416136
2014,4,Burkina Faso,474.8838
2014,4,Burundi,1551.143
2014,4,Cabo Verde,79.75
2014,4,Cambodia,4015
2014,4,Cameroon,474.8838
2014,4,Canada,1.099091
2014,4,Central African Republic,474.8838
2014,4,Chad,474.8838
2014,4,Chile,555.6691
2014,4,China,6.225045
2014,4,Colombia,1936.5
2014,4,Comoros,356.236
2014,4,"Congo, Dem. Rep.",922.5557
2014,4,"Congo, Rep.",474.8838
2014,4,Costa Rica,547.6182
2014,4,Cote d'Ivoire,476.2876
2014,4,Croatia,5.521409
2014,4,Cyprus,0.724026
2014,4,Czech Republic,19.87286
2014,4,Denmark,5.405591
2014,4,Developing Asia,1154.33
2014,4,Developing Countries,1289.027
2014,4,Djibouti,177.721
2014,4,Dominica,2.7
2014,4,Dominican Republic,43.14927
2014,4,East Asia & Pacific developing,1436.668
2014,4,Ecuador,1
2014,4,"Egypt, Arab Rep.",6.984727
2014,4,El Salvador,8.751364
2014,4,Equatorial Guinea,474.8838
2014,4,Eritrea,15.375
2014,4,Estonia,0.724026
2014,4,Ethiopia,19.44382
2014,4,Europe & Central Asia developing,388.527
2014,4,Fiji,1.845046
2014,4,Finland,0.724026
2014,4,France,0.724026
2014,4,Gabon,474.8838
2014,4,"Gambia, The",39.179
2014,4,Georgia,1.754955
2014,4,Germany,0.724026
2014,4,Ghana,2.767136
2014,4,Greece,0.724026
2014,4,Grenada,2.7
2014,4,Guatemala,7.750455
2014,4,Guinea,7025.355
2014,4,Guinea-Bissau,474.8838
2014,4,Guyana,206.34
2014,4,Haiti,44.94905
2014,4,High Income Countries,42.85433
2014,4,High Income: Non-OECD,4.572404
2014,4,High income: OECD,44.92409
2014,4,Honduras,19.14364
2014,4,"Hong Kong SAR, China",7.754091
2014,4,Hungary,222.4595
2014,4,Iceland,112.2623
2014,4,India,60.34472
2014,4,Indonesia,11434.7
2014,4,"Iran, Islamic Rep.",24935.66
2014,4,Iraq,1166
2014,4,Ireland,0.724026
2014,4,Israel,3.475682
2014,4,Italy,0.724026
2014,4,Jamaica,109.5432
2014,4,Japan,102.5118
2014,4,Jordan,0.708318
2014,4,Kazakhstan,182.0755
2014,4,Kenya,86.75977
2014,4,Kiribati,1.073723
2014,4,"Korea, Rep.",1042.799
2014,4,Kuwait,0.281318
2014,4,Kyrgyz Republic,54.13236
2014,4,"Lao, PDR",8041.415
2014,4,Latin America & Caribbean developing,156.9944
2014,4,Latvia,0.724026
2014,4,Lebanon,1507.827
2014,4,Lesotho,10.54477
2014,4,Liberia,86.62
2014,4,Libya,1.248183
2014,4,Lithuania,0.724026
2014,4,Low Income,859.0492
2014,4,Luxembourg,0.724026
2014,4,"Macedonia, FYR",44.61018
2014,4,Madagascar,2364.257
2014,4,Malawi,398.2727
2014,4,Malaysia,3.255682
2014,4,Maldives,15.38068
2014,4,Mali,474.8838
2014,4,Malta,0.724026
2014,4,Mauritania,297.694
2014,4,Mauritius,30.08659
2014,4,Mexico,13.06277
2014,4,"Micronesia, Fed. Sts.",1
2014,4,Middle East & N. Africa developing,9359.043
2014,4,Middle Income Countries,1295.551
2014,4,"Moldova, Rep.",13.45914
2014,4,Mongolia,1779.029
2014,4,Montenegro,0.723956
2014,4,Morocco,8.146364
2014,4,Mozambique,31.38873
2014,4,Myanmar,962.6842
2014,4,Namibia,10.54477
2014,4,Nepal,96.33232
2014,4,Netherlands,0.724026
2014,4,New Zealand,1.161298
2014,4,Nicaragua,25.69077
2014,4,Niger,474.8838
2014,4,Nigeria,162.1586
2014,4,Norway,5.980227
2014,4,Oman,0.385
2014,4,Pakistan,97.65345
2014,4,Panama,1
2014,4,Papua New Guinea,2.697968
2014,4,Paraguay,4432.364
2014,4,Peru,2.792295
2014,4,Philippines,44.62027
2014,4,Poland,3.028545
2014,4,Portugal,0.724026
2014,4,Qatar,3.641136
2014,4,Romania,3.229455
2014,4,Russian Federation,35.67241
2014,4,Rwanda,681.87
2014,4,Samoa,2.286214
2014,4,San Marino,0.723956
2014,4,Sao Tome and Principe,17.73691
2014,4,Saudi Arabia,3.750091
2014,4,Senegal,474.8838
2014,4,Serbia,83.6824
2014,4,Seychelles,12.08005
2014,4,Sierra Leone,4304.84
2014,4,Singapore,1.254955
2014,4,Slovakia,0.724026
2014,4,Slovenia,0.724026
2014,4,Solomon Islands,7.246377
2014,4,South Africa,10.54477
2014,4,South Asia developing,66.71558
2014,4,South Sudan,2.95
2014,4,Spain,0.724026
2014,4,Sri Lanka,130.6291
2014,4,St. Kitts and Nevis,2.7
2014,4,St. Lucia,2.7
2014,4,St. Vincent and the Grenadines,2.7
2014,4,Sub-Saharan Africa developing,273.856
2014,4,Sudan,5.867364
2014,4,Suriname,3.334545
2014,4,Swaziland,10.54477
2014,4,Sweden,6.549636
2014,4,Switzerland,0.883091
2014,4,Syrian Arab Republic,147.78
2014,4,"Taiwan, China",30.23445
2014,4,Tajikistan,4.8413
2014,4,"Tanzania, United Rep.",1635.341
2014,4,Thailand,32.30945
2014,4,Timor-Leste,1
2014,4,Togo,474.8838
2014,4,Tonga,1.788487
2014,4,Trinidad and Tobago,6.398909
2014,4,Tunisia,1.589636
2014,4,Turkey,2.125318
2014,4,Turkmenistan,5200
2014,4,Uganda,2525.955
2014,4,Ukraine,11.68818
2014,4,United Arab Emirates,3.673
2014,4,United Kingdom,0.59711
2014,4,United States,1
2014,4,Uruguay,22.82284
2014,4,Uzbekistan,2268.985
2014,4,Vanuatu,94.83364
2014,4,"Venezuela, RB",6.292273
2014,4,Vietnam,21096.5
2014,4,West Bank and Gaza,1
2014,4,World (WBG members),426.5897
2014,4,"Yemen, Rep.",215.037
2014,4,Zambia,6.200545
2014,4,Zimbabwe,322.355
2014,5,Albania,102.0259
2014,5,Algeria,78.885
2014,5,Angola,97.9435
2014,5,Antigua and Barbuda,2.7
2014,5,Argentina,8.038818
2014,5,Armenia,413.32
2014,5,Australia,1.074778
2014,5,Austria,0.728155
2014,5,Azerbaijan,0.783773
2014,5,Bahamas,1
2014,5,Bahrain,0.377
2014,5,Bangladesh,77.51364
2014,5,Barbados,2
2014,5,Belarus,10049
2014,5,Belgium,0.728155
2014,5,Belize,2
2014,5,Benin,477.685
2014,5,Bhutan,59.36523
2014,5,Bolivia,6.91
2014,5,Bosnia and Herzegovina,1.424318
2014,5,Botswana,8.706173
2014,5,Brazil,2.220977
2014,5,Brunei Darussalam,1.251727
2014,5,Bulgaria,1.424364
2014,5,Burkina Faso,477.685
2014,5,Burundi,1551.982
2014,5,Cabo Verde,80.23
2014,5,Cambodia,4025
2014,5,Cameroon,477.685
2014,5,Canada,1.089091
2014,5,Central African Republic,477.685
2014,5,Chad,477.685
2014,5,Chile,555.0832
2014,5,China,6.238545
2014,5,Colombia,1915.14
2014,5,Comoros,358.2463
2014,5,"Congo, Dem. Rep.",921.8459
2014,5,"Congo, Rep.",477.685
2014,5,Costa Rica,553.075
2014,5,Cote d'Ivoire,479.0663
2014,5,Croatia,5.531318
2014,5,Cyprus,0.728155
2014,5,Czech Republic,19.98714
2014,5,Denmark,5.435636
2014,5,Developing Asia,1162.465
2014,5,Developing Countries,1304.102
2014,5,Djibouti,177.721
2014,5,Dominica,2.7
2014,5,Dominican Republic,43.19732
2014,5,East Asia & Pacific developing,1447.103
2014,5,Ecuador,1
2014,5,"Egypt, Arab Rep.",7.086636
2014,5,El Salvador,8.748364
2014,5,Equatorial Guinea,477.685
2014,5,Eritrea,15.375
2014,5,Estonia,0.728155
2014,5,Ethiopia,19.51223
2014,5,Europe & Central Asia developing,391.1189
2014,5,Fiji,1.842131
2014,5,Finland,0.728155
2014,5,France,0.728155
2014,5,Gabon,477.685
2014,5,"Gambia, The",39.63
2014,5,Georgia,1.762364
2014,5,Germany,0.728155
2014,5,Ghana,2.918341
2014,5,Greece,0.728155
2014,5,Grenada,2.7
2014,5,Guatemala,7.7345
2014,5,Guinea,7016.541
2014,5,Guinea-Bissau,477.685
2014,5,Guyana,206.47
2014,5,Haiti,45.5305
2014,5,High Income Countries,42.32763
2014,5,High Income: Non-OECD,4.582591
2014,5,High income: OECD,44.36836
2014,5,Honduras,20.1075
2014,5,"Hong Kong SAR, China",7.752682
2014,5,Hungary,221.6882
2014,5,Iceland,112.6614
2014,5,India,59.36523
2014,5,Indonesia,11538.36
2014,5,"Iran, Islamic Rep.",25385.86
2014,5,Iraq,1166
2014,5,Ireland,0.728155
2014,5,Israel,3.465545
2014,5,Italy,0.728155
2014,5,Jamaica,110.4927
2014,5,Japan,101.8355
2014,5,Jordan,0.708591
2014,5,Kazakhstan,182.5636
2014,5,Kenya,87.46045
2014,5,Kiribati,1.074208
2014,5,"Korea, Rep.",1024.755
2014,5,Kuwait,0.281636
2014,5,Kyrgyz Republic,52.28945
2014,5,"Lao, PDR",8047.144
2014,5,Latin America & Caribbean developing,155.5712
2014,5,Latvia,0.728155
2014,5,Lebanon,1511.887
2014,5,Lesotho,10.40605
2014,5,Liberia,86.57
2014,5,Libya,1.248645
2014,5,Lithuania,0.728155
2014,5,Low Income,861.9152
2014,5,Luxembourg,0.728155
2014,5,"Macedonia, FYR",44.84191
2014,5,Madagascar,2390.171
2014,5,Malawi,394.2527
2014,5,Malaysia,3.229818
2014,5,Maldives,15.41205
2014,5,Mali,477.685
2014,5,Malta,0.728155
2014,5,Mauritania,296.1123
2014,5,Mauritius,30.13182
2014,5,Mexico,12.92709
2014,5,"Micronesia, Fed. Sts.",1
2014,5,Middle East & N. Africa developing,9524.889
2014,5,Middle Income Countries,1310.812
2014,5,"Moldova, Rep.",13.7055
2014,5,Mongolia,1808.659
2014,5,Montenegro,0.728226
2014,5,Morocco,8.184045
2014,5,Mozambique,31.47877
2014,5,Myanmar,963.9138
2014,5,Namibia,10.40605
2014,5,Nepal,95.19014
2014,5,Netherlands,0.728155
2014,5,New Zealand,1.162178
2014,5,Nicaragua,25.79423
2014,5,Niger,477.685
2014,5,Nigeria,161.8841
2014,5,Norway,5.941
2014,5,Oman,0.385
2014,5,Pakistan,98.692
2014,5,Panama,1
2014,5,Papua New Guinea,2.755142
2014,5,Paraguay,4421.541
2014,5,Peru,2.787841
2014,5,Philippines,43.90309
2014,5,Poland,3.042909
2014,5,Portugal,0.728155
2014,5,Qatar,3.640773
2014,5,Romania,3.220227
2014,5,Russian Federation,34.843
2014,5,Rwanda,683.155
2014,5,Samoa,2.286935
2014,5,San Marino,0.728226
2014,5,Sao Tome and Principe,17.84154
2014,5,Saudi Arabia,3.750545
2014,5,Senegal,477.685
2014,5,Serbia,84.2142
2014,5,Seychelles,12.63064
2014,5,Sierra Leone,4304.77
2014,5,Singapore,1.251864
2014,5,Slovakia,0.728155
2014,5,Slovenia,0.728155
2014,5,Solomon Islands,7.299731
2014,5,South Africa,10.40605
2014,5,South Asia developing,65.98949
2014,5,South Sudan,2.95
2014,5,Spain,0.728155
2014,5,Sri Lanka,130.4459
2014,5,St. Kitts and Nevis,2.7
2014,5,St. Lucia,2.7
2014,5,St. Vincent and the Grenadines,2.7
2014,5,Sub-Saharan Africa developing,274.5993
2014,5,Sudan,5.749
2014,5,Suriname,3.376
2014,5,Swaziland,10.40605
2014,5,Sweden,6.576864
2014,5,Switzerland,0.888773
2014,5,Syrian Arab Republic,149.25
2014,5,"Taiwan, China",30.143
2014,5,Tajikistan,4.9032
2014,5,"Tanzania, United Rep.",1652.364
2014,5,Thailand,32.53495
2014,5,Timor-Leste,1
2014,5,Togo,477.685
2014,5,Tonga,1.792756
2014,5,Trinidad and Tobago,6.399818
2014,5,Tunisia,1.619818
2014,5,Turkey,2.090409
2014,5,Turkmenistan,5200
2014,5,Uganda,2527.264
2014,5,Ukraine,11.81741
2014,5,United Arab Emirates,3.673
2014,5,United Kingdom,0.593801
2014,5,United States,1
2014,5,Uruguay,23.01977
2014,5,Uzbekistan,2285.478
2014,5,Vanuatu,94.81409
2014,5,"Venezuela, RB",6.292
2014,5,Vietnam,21125.64
2014,5,West Bank and Gaza,1
2014,5,World (WBG members),430.8619
2014,5,"Yemen, Rep.",215.0182
2014,5,Zambia,6.654273
2014,5,Zimbabwe,322.355
2014,6,Albania,103.0129
2014,6,Algeria,79.31462
2014,6,Angola,97.67824
2014,6,Antigua and Barbuda,2.7
2014,6,Argentina,8.124643
2014,6,Armenia,410.9019
2014,6,Australia,1.066998
2014,6,Austria,0.735249
2014,6,Azerbaijan,0.783857
2014,6,Bahamas,1
2014,6,Bahrain,0.377
2014,6,Bangladesh,77.54857
2014,6,Barbados,2
2014,6,Belarus,10170.71
2014,6,Belgium,0.735249
2014,6,Belize,2
2014,6,Benin,482.6052
2014,6,Bhutan,59.75814
